ID,Duration,StartingHour,Age,Male,Organisation_Type_Academia,Organisation_Type_Business,Organisation_Type_Consulting,Organisation_Type_Government,Organisation_Type_Independent,Organisation_Type_Other,Organisation_Type_Student,Organisation_Position,Organisation_Role_Marketing,Organisation_Role_Sales,Organisation_Role_Finance,Organisation_Role_Production,Organisation_Role_RD,Organisation_Role_IT,Organisation_Role_Support,Organisation_Role_Other,Org_Industry_IT,Org_Industry_FinancialServices,Org_Industry_Other,Org_Industry_Education,Org_Industry_Goverment,Org_Industry_Energy,Org_Industry_ProfServices,Org_Industry_Communications,Org_Industry_Retail,Org_Industry_Healthcare,Org_Industry_Manufacturing,Org_Industry_Transportation,Org_Industry_Gaming,Degree,Studies_ScienceMath,Studies_Engeneering,Studies_ICT,Studies_Commerce,Studies_SocialScience,Studies_Law,Studies_Other,Years_DataScience,Skill_Algorithms,Skill_BackEndProgramming,Skill_Bayesian,Skill_BigData,Skill_Business,Skill_ClassicalStatistics,Skill_DataManipulations,Skill_FrontEndProgramming,Skill_GraphicalModels,Skill_MachineLearning,Skill_Math,Skill_Optimization,Skill_ProductDevelopment,Skill_Science,Skill_Simulation,Skill_SpatialStatistics,Skill_StructuredData,Skill_SurveysMarketing,Skill_SystemAdministration,Skill_TemporalStatistics,Skill_UnstructuredData,Skill_Visualisation,ScientistType_Developer,ScientistType_Engineer,ScientistType_Researcher,ScientistType_Scientist,ScientistType_Statistician,ScientistType_JockOfAllTrades,ScientistType_Artist,ScientistType_Hacker,ScientistType_Leader,ScientistType_Business,ScientistType_Entrepreneur,Motivation_NeverAttended,Motivation_Socializing,Motivation_NetworkingB2B,Motivation_Networking4Employer,Motivation_Networking4Employees,Motivation_NewDevelopments,Motivation_Belgian_DS_Scene,Motivation_Contributing,Motivation_Other,BDSC_Organisation_Meetups,BDSC_Organisation_Data4Good,BDSC_Organisation_Hackathons,BDSC_Organisation_Kaggle,BDSC_Organisation_Training,BDSC_Training_Bootcamp,BDSC_Training_Coaching,BDSC_Training_Courses,BDSC_Training_CustomTraining,BDSC_Training_HandsOn
3845550476,490,9,30,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,3,3,2,2,4,3,5,4,2,4,5,5,4,2,3,1,4,5,2,4,4,5,5,5,3,5,4,4,2,2,1,2,2,2,1,0,0,0,0,0,0,0,0,3,3,5,5,5,5,3,5,4,5
3845733366,419,13,40,1,0,0,0,0,1,0,0,4,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,5,5,1,4,3,1,2,4,1,1,2,2,5,3,1,1,5,1,4,1,3,3,5,5,3,3,2,5,1,5,4,3,5,0,1,1,0,0,1,1,1,0,5,3,4,3,2,2,2,2,2,2
3845824552,526,15,40,1,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,10,4,3,3,5,5,3,3,2,3,5,3,2,2,4,2,2,3,2,3,3,5,4,2,5,5,5,2,5,4,3,5,5,5,0,1,1,0,0,0,0,0,0,4,4,2,2,3,2,1,2,1,2
3846593315,1102,9,30,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,1,1,1,2,1,5,5,3,2,2,2,4,2,5,2,1,3,3,1,1,3,1,1,1,2,4,2,3,1,1,1,1,5,4,0,1,1,0,0,1,0,0,0,5,5,3,4,4,4,5,5,2,4
3846603855,26,9,40,1,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3846605372,114,9,70,1,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3846630604,458,10,30,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,1,1,1,4,3,1,1,1,1,3,1,3,4,1,1,1,3,1,1,1,1,1,4,1,1,1,3,1,1,3,4,1,0,0,1,0,0,1,1,0,0,4,3,3,3,4,3,3,4,4,4
3846631419,563,10,40,1,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,1,1,0,0,0,10,1,1,1,2,4,3,3,1,1,3,2,2,3,2,2,1,1,2,1,2,1,3,3,4,4,4,3,4,2,1,4,3,4,1,0,0,0,0,0,0,0,0,4,4,4,3,4,4,4,4,4,4
3846632049,821,10,60,1,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,1,0,1,0,0,30,2,3,2,1,4,5,4,3,1,4,4,4,3,3,3,2,3,4,2,3,4,3,4,3,5,4,5,3,1,2,4,3,2,1,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3
3846633564,714,10,20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,2,1,1,1,5,3,3,1,2,2,4,4,4,3,1,4,1,1,1,2,1,3,1,1,5,3,2,5,1,1,1,4,3,0,1,0,0,0,1,1,0,0,5,5,5,4,4,5,5,5,1,5
3846654110,174501,11,20,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,1,0,0,0,0,1,4,2,2,2,3,3,3,1,1,4,4,3,1,4,3,1,2,1,1,2,1,2,4,5,4,5,4,3,5,2,3,3,3,1,1,0,0,0,1,1,0,0,4,4,3,3,5,4,4,4,4,4
3846654928,154,11,30,1,0,0,0,0,1,0,0,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3846658652,21,11,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3846659703,585,11,30,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,1,0,0,0,0,5,3,4,2,2,2,2,3,5,2,2,2,2,3,2,2,2,5,2,4,3,2,4,5,4,3,3,1,4,2,3,3,4,2,0,1,1,1,0,1,1,0,0,3,5,5,5,3,3,4,5,2,4
3846666295,452,11,20,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3846671951,470,11,40,1,0,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,1,2,5,1,4,4,1,3,3,2,2,2,1,4,2,1,1,5,1,2,1,4,2,4,4,1,2,1,2,1,3,4,3,4,1,0,0,0,0,0,0,0,0,4,4,3,3,4,4,4,3,4,4
3846677735,4656,11,40,1,0,0,0,0,1,0,0,4,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,0,0,0,11,2,1,2,1,2,3,4,1,2,3,4,3,3,2,1,1,1,2,1,2,1,1,3,5,2,4,3,2,3,1,3,4,5,0,1,1,0,1,1,1,0,0,5,5,3,4,5,3,5,5,2,5
3846698943,404,12,50,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,4,3,1,1,1,3,5,3,1,3,4,2,1,1,1,1,5,1,4,2,2,3,5,5,1,1,2,5,1,5,1,1,1,1,0,0,0,0,0,0,0,0,5,3,3,3,4,2,3,4,2,4
3846727525,16,12,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3846732002,270,12,30,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,1,1,0,0,0,0,5,4,2,3,3,2,3,3,3,2,4,3,2,2,4,3,2,3,2,2,2,2,3,3,4,4,4,3,4,3,2,2,2,4,1,0,0,0,0,0,0,0,0,4,4,5,4,5,5,4,4,4,5
3846744782,489,13,30,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,1,0,0,0,4,4,1,3,4,5,5,5,2,3,5,2,2,2,4,2,1,2,4,1,2,2,1,2,2,5,4,4,4,1,1,2,4,4,1,1,1,0,0,1,0,0,0,4,3,2,4,5,3,4,4,1,5
3846784094,612,14,30,1,1,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,10,4,1,1,2,4,5,5,1,2,5,2,2,1,2,1,1,2,5,1,2,5,2,1,1,5,5,4,1,1,1,4,4,1,1,0,0,0,0,0,0,0,0,4,4,1,2,4,2,4,4,4,4
3846824237,895,14,30,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,4,3,4,3,2,3,3,3,4,3,3,4,3,4,5,4,3,4,3,3,3,3,3,4,5,4,3,4,4,3,4,4,4,4,0,1,0,0,0,1,1,0,0,5,2,4,4,4,4,4,4,1,4
3846825952,970,14,50,1,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,15,4,1,3,2,3,4,4,1,2,4,4,4,2,4,3,3,4,3,2,3,3,3,2,5,3,5,5,3,3,3,4,4,4,1,1,1,1,1,1,1,0,0,4,4,4,4,4,3,4,4,3,4
3846856710,1896,15,40,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0,0,15,5,2,3,3,2,2,3,3,3,5,3,4,2,5,3,1,3,1,3,4,4,3,2,3,5,5,4,3,2,3,4,1,2,1,0,0,0,0,0,0,0,0,4,4,4,4,4,3,4,5,4,4
3846913452,1520,16,30,1,0,1,0,0,0,0,0,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,2,1,1,4,4,3,3,1,4,3,4,4,4,2,3,3,2,4,3,3,2,3,3,2,3,3,4,4,3,4,4,5,3,0,1,0,0,0,1,1,1,0,5,5,5,5,5,5,5,5,5,5
3846943019,9938,16,50,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,5,2,3,2,3,5,1,2,3,3,4,3,3,5,4,3,1,5,3,3,4,3,3,2,3,4,4,3,4,2,1,5,5,5,1,0,0,0,0,0,0,0,0,4,4,3,4,4,3,4,4,4,4
3846970484,691,17,50,1,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,7,1,1,1,5,5,2,1,1,2,2,5,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,5,5,0,1,1,0,0,1,1,1,0,5,5,5,5,2,3,4,4,4,5
3846990286,596,17,40,1,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,12,1,1,2,2,2,4,1,1,2,1,2,2,2,2,1,2,1,1,1,2,3,4,2,1,3,3,4,1,3,2,2,2,1,0,1,1,0,0,0,0,1,0,5,3,3,3,4,4,3,4,2,4
3846998332,636,17,20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,4,2,1,2,2,3,3,3,1,3,4,2,2,1,2,1,1,2,1,1,3,4,4,1,1,5,2,1,1,1,1,1,2,1,0,1,0,0,0,1,1,0,0,4,4,3,3,4,3,3,5,3,4
3847015393,95,17,30,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3847015915,1806,17,30,1,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,4,4,5,3,2,3,3,4,5,2,3,3,3,4,2,2,3,5,4,3,3,2,3,4,4,4,3,3,4,3,2,3,3,3,1,0,1,0,1,0,1,0,0,4,4,3,3,4,5,5,5,4,4
3847093054,649,19,30,1,0,0,1,0,0,0,0,3,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,3,2,4,2,3,4,4,1,1,3,4,4,4,4,4,1,1,3,1,3,1,3,4,4,4,3,4,3,3,2,3,4,3,0,1,0,0,0,1,0,0,0,4,3,3,5,5,4,4,4,4,4
3847140542,792,20,50,1,0,0,1,0,0,0,0,3,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,8,3,3,4,2,2,4,4,1,4,3,4,4,3,4,2,2,5,3,3,4,5,4,4,5,5,5,4,3,2,4,4,3,3,0,1,0,0,0,1,1,0,0,5,3,5,4,4,3,4,5,3,5
3847169707,352,20,30,1,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,8,5,1,1,2,5,5,5,1,2,5,5,5,4,4,3,2,1,5,1,5,4,4,3,2,2,2,3,5,2,1,3,5,5,0,0,0,0,0,0,1,0,0,3,2,4,4,2,2,3,4,2,4
3847280795,860,22,50,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,10,1,1,1,3,4,3,1,2,1,1,2,1,4,1,1,1,1,4,1,2,1,3,1,1,1,1,1,1,2,1,2,5,2,1,0,0,0,0,0,0,0,0,4,5,3,4,5,3,4,4,4,4
3847694384,211,6,30,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,5,4,2,3,4,3,4,3,2,3,4,3,2,2,2,2,2,4,2,2,2,3,4,4,4,2,4,3,4,2,3,3,3,4,0,1,0,1,0,1,0,0,0,4,4,4,3,3,3,4,4,2,4
3847715287,22,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3847718767,133,7,30,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
3847746152,841,7,30,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,1,0,0,0,0,0,6,3,1,3,1,1,4,2,2,3,4,5,5,2,5,5,1,1,1,2,4,2,3,4,5,5,5,3,1,2,1,3,1,2,1,0,0,1,1,0,0,0,0,4,4,3,3,4,3,4,5,3,5
3847746169,1261,7,50,1,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,19,4,2,1,3,5,5,3,1,2,4,4,1,5,2,2,3,2,5,1,3,2,3,2,2,5,2,4,1,2,1,5,5,3,0,1,1,0,1,1,0,0,0,4,3,3,3,4,4,2,4,1,5
3847749321,245,7,30,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3
3847758579,10488,7,40,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,4,3,1,1,1,3,4,4,1,1,2,4,2,3,2,3,1,2,1,1,2,2,2,2,2,1,2,2,1,1,1,2,3,1,1,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3
3847768752,15,8,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3847770571,953,8,30,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,3,1,2,3,3,4,3,1,1,4,4,3,1,4,4,1,1,1,1,4,1,1,1,4,4,4,4,2,1,2,3,3,3,1,0,0,0,0,0,0,0,0,4,2,4,3,1,3,1,4,1,4
3847784535,103583,8,30,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,1,3,3,2,3,2,2,4,3,2,3,3,3,2,3,3,3,4,2,2,2,3,3,4,4,4,3,2,3,3,4,3,2,2,1,1,1,0,0,1,1,1,0,4,3,3,3,4,2,3,4,1,4
3847814977,748,8,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,1,3,1,4,4,3,1,1,2,5,5,3,2,4,3,2,1,1,3,1,1,1,1,2,4,5,1,2,1,1,3,2,1,0,0,0,0,0,0,0,0,3,3,3,4,4,1,2,4,4,2
3847817069,385,8,30,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,1,2,1,4,4,1,1,2,1,4,4,1,1,1,1,2,2,1,2,1,2,3,3,4,4,4,5,1,1,4,3,4,1,1,1,1,0,1,1,0,0,5,3,4,5,5,5,4,4,4,4
3847822962,188,8,40,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
3847823684,1878,8,40,1,0,0,1,0,0,0,0,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,15,3,2,2,2,3,2,2,2,2,2,2,2,4,2,2,2,4,2,2,2,2,2,3,4,2,2,3,3,2,1,4,3,4,0,0,1,0,0,1,1,1,0,4,4,3,3,4,2,4,5,5,4
3847831401,532,9,30,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,3,1,4,1,3,4,4,2,1,3,4,4,3,3,3,2,3,4,1,4,1,3,3,3,3,4,4,2,4,1,4,4,4,0,1,1,0,1,1,1,0,0,4,5,4,4,4,4,3,2,4,3
3847844464,671,9,40,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,5,2,1,4,3,2,5,5,1,2,3,4,3,5,2,2,2,1,5,1,4,3,3,2,2,5,5,5,2,4,2,4,1,2,0,1,0,0,0,1,1,0,0,5,3,3,3,2,3,3,3,3,4
3847847803,27,9,20,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3847862147,85,9,30,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3847880753,990,9,20,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,3,2,3,1,3,3,3,2,3,3,4,4,2,3,3,2,2,3,2,3,2,2,2,4,2,4,4,4,2,2,3,4,5,1,0,0,0,0,0,0,0,0,5,5,4,5,4,5,4,4,5,4
3847883773,722,9,20,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1,0,0,0,1,1,1,1,3,2,1,1,2,1,2,3,1,2,3,4,1,4,4,2,2,5,3,1,2,3,4,1,2,1,5,2,5,1,0,0,0,0,1,1,0,0,3,3,3,3,4,1,4,5,4,1
3847895672,3257,9,30,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,8,1,1,2,1,1,5,4,1,4,4,3,3,1,5,1,1,3,4,1,1,1,3,3,1,5,4,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,4,3,3,3,4,2,3,5,2,4
3847906768,1108,9,20,1,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,3,2,4,1,1,0,0,0,1,1,0,0,3,3,3,3,3,3,3,3,3,3
3847913745,274,10,60,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,5,1,1,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,3,1,1,2,4,4,0,0,0,0,0,1,1,0,0,5,3,3,3,4,3,3,3,3,3
3847946398,930,10,40,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,1,1,1,4,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3847951906,388,10,40,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,4,2,3,2,2,3,2,4,4,2,2,2,2,3,3,2,2,4,2,4,2,4,3,4,2,2,1,1,4,1,4,3,3,2,1,1,0,0,0,1,1,0,0,4,4,4,3,3,3,4,4,2,4
3847986976,356443,11,30,1,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,5,4,1,4,3,4,5,5,1,3,4,4,4,4,3,4,2,5,4,2,4,4,4,4,3,4,5,5,4,5,3,5,5,5,0,1,1,1,1,1,1,1,0,5,5,4,4,3,3,4,4,3,4
3848068729,871,11,40,1,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,1,0,1,0,0,15,4,3,5,2,4,5,5,2,4,5,4,4,3,5,4,3,5,5,2,3,2,4,3,2,2,3,5,3,2,3,4,4,5,0,1,0,0,1,1,1,1,0,5,5,5,4,4,2,3,2,1,5
3848100832,508,12,30,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,1,1,1,1,2,1,1,2,3,2,4,1,2,2,2,1,1,1,1,2,2,4,4,2,4,1,2,4,4,1,2,3,2,0,0,0,0,0,1,1,0,0,3,4,3,3,4,2,3,4,4,5
3848153107,467,12,30,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,6,3,1,1,1,5,4,2,1,1,1,5,3,5,4,2,2,2,2,2,3,3,3,2,2,2,4,2,3,1,1,5,5,5,0,0,1,1,0,1,0,0,0,3,5,3,3,3,3,3,3,3,3
3848159900,536,12,50,1,0,0,1,0,0,0,0,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,3,3,2,5,3,3,3,2,3,3,3,4,4,2,1,3,3,2,1,1,1,1,3,1,1,2,1,1,1,4,1,2,1,0,0,0,0,1,1,0,0,4,4,2,2,4,4,2,4,2,4
3848195025,558,12,30,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,4,3,4,4,2,5,4,3,4,4,5,3,2,4,3,3,2,2,2,3,4,3,3,3,4,4,4,4,3,4,2,1,2,1,0,0,0,0,1,0,0,0,4,3,3,3,3,2,2,3,2,4
